Resturant id,Wine Name,Wine Type,Wine Price,Company Name,Location,Tasting Score,Opening Time,Closing Time
4482,Tablas Creek,Fortified,94.03,Patelin de Tablas,"California,USA",94.4,08:30,21:00
4483,Caliza,Rosé,24.54,Kän-krēt Grenache,"California,USA",84.1,09:00,17:00
4484,Patrimony,Fortified,46.61,Cabernet Sauvignon,"California,USA",97.3,08:30,21:00
4485,L'Aventure,Dessert,19.14,Estate Reserve,"California,USA",84.0,09:00,21:00
4486,Adelaida,Dessert,50.86,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",81.2,09:00,18:00
4487,Saxum,Rosé,67.45,G2 Vineyard,"California,USA",85.2,08:30,19:00
4488,Ledge Vineyards,Fortified,24.82,Estate Grenache Blend,"California,USA",93.5,08:00,21:00
4489,J Dusi,Dessert,79.71,Paper Street Zinfandel,"California,USA",99.2,07:30,17:00
4490,Turley,Fortified,35.02,Pesenti Vineyard Zinfandel,"California,USA",98.1,07:30,19:00
4491,LXV,Dessert,74.34,Meso Cabernet Sauvignon,"California,USA",95.7,07:30,18:00
4492,Tablas Creek,Dessert,61.11,Esprit de Tablas,"California,USA",98.4,08:30,19:00
4493,J Lohr,Sparkling,28.15,Cuvée St. E,"California,USA",93.7,07:30,20:30
4494,Daou,Dessert,70.18,Soul of a Lion,"California,USA",80.8,09:00,19:00
4495,Saxum,Sparkling,35.26,James Berry Vineyard Red,"California,USA",89.5,07:30,21:00
4496,Giornata,Sparkling,66.29,Fiano,"California,USA",85.8,07:30,17:00
4497,Tablas Creek,White,59.49,Patelin de Tablas,"California,USA",81.9,09:00,19:00
4498,Caliza,White,89.33,Kän-krēt Grenache,"California,USA",93.1,09:00,21:00
4499,Patrimony,Red,68.77,Cabernet Sauvignon,"California,USA",88.4,08:30,17:00
4500,L'Aventure,Rosé,68.38,Estate Reserve,"California,USA",92.8,08:00,19:00
4501,Adelaida,White,24.82,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.8,09:00,21:00
4502,Saxum,Fortified,37.61,G2 Vineyard,"California,USA",82.8,08:30,21:00
4503,Ledge Vineyards,Red,88.56,Estate Grenache Blend,"California,USA",86.7,09:00,21:00
4504,J Dusi,Dessert,90.76,Paper Street Zinfandel,"California,USA",86.1,07:30,19:00
4505,Turley,White,83.29,Pesenti Vineyard Zinfandel,"California,USA",99.1,07:30,18:00
4506,LXV,Red,41.99,Meso Cabernet Sauvignon,"California,USA",99.0,07:30,19:00
4507,Tablas Creek,Dessert,40.13,Esprit de Tablas,"California,USA",91.3,08:30,20:30
4508,J Lohr,Dessert,33.43,Cuvée St. E,"California,USA",93.8,07:30,18:00
4509,Daou,Fortified,66.41,Soul of a Lion,"California,USA",96.3,08:30,17:00
4510,Saxum,White,19.89,James Berry Vineyard Red,"California,USA",85.3,09:00,20:30
4511,Giornata,Dessert,70.86,Fiano,"California,USA",93.4,08:00,20:30
4512,Tablas Creek,Sparkling,90.16,Patelin de Tablas,"California,USA",90.9,08:00,21:00
4513,Caliza,Sparkling,65.4,Kän-krēt Grenache,"California,USA",97.6,07:30,17:00
4514,Patrimony,Fortified,97.59,Cabernet Sauvignon,"California,USA",87.1,08:00,17:00
4515,L'Aventure,Sparkling,44.99,Estate Reserve,"California,USA",97.3,08:30,20:30
4516,Adelaida,White,52.71,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",80.9,09:00,17:00
4517,Saxum,White,21.88,G2 Vineyard,"California,USA",99.3,09:00,17:00
4518,Ledge Vineyards,White,13.17,Estate Grenache Blend,"California,USA",82.6,08:00,21:00
4519,J Dusi,Rosé,54.87,Paper Street Zinfandel,"California,USA",92.2,07:30,19:00
4520,Turley,Red,20.97,Pesenti Vineyard Zinfandel,"California,USA",92.6,09:00,18:00
4521,LXV,White,80.78,Meso Cabernet Sauvignon,"California,USA",99.1,07:00,17:00
4522,Tablas Creek,Red,46.01,Esprit de Tablas,"California,USA",82.4,07:00,20:30
4523,J Lohr,Sparkling,81.39,Cuvée St. E,"California,USA",97.2,08:00,19:00
4524,Daou,Dessert,23.17,Soul of a Lion,"California,USA",82.4,07:30,21:00
4525,Saxum,Fortified,64.17,James Berry Vineyard Red,"California,USA",86.4,08:00,19:00
4526,Giornata,Sparkling,54.51,Fiano,"California,USA",87.3,09:00,19:00
4527,Tablas Creek,Sparkling,37.48,Patelin de Tablas,"California,USA",89.3,07:00,19:00
4528,Caliza,Sparkling,75.67,Kän-krēt Grenache,"California,USA",84.7,09:00,19:00
4529,Patrimony,Red,95.62,Cabernet Sauvignon,"California,USA",80.9,08:00,20:30
4530,L'Aventure,Sparkling,50.44,Estate Reserve,"California,USA",84.4,08:00,20:30
4531,Adelaida,Dessert,56.38,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",94.1,08:00,19:00
4532,Saxum,Rosé,66.55,G2 Vineyard,"California,USA",98.2,07:00,17:00
4533,Ledge Vineyards,Red,18.96,Estate Grenache Blend,"California,USA",90.2,08:30,21:00
4534,J Dusi,Red,53.13,Paper Street Zinfandel,"California,USA",84.7,08:30,17:00
4535,Turley,Sparkling,41.13,Pesenti Vineyard Zinfandel,"California,USA",86.9,08:00,18:00
4536,LXV,Rosé,78.59,Meso Cabernet Sauvignon,"California,USA",93.6,08:30,18:00
4537,Tablas Creek,Dessert,92.52,Esprit de Tablas,"California,USA",89.2,08:00,21:00
4538,J Lohr,White,89.75,Cuvée St. E,"California,USA",88.5,07:30,19:00
4539,Daou,Rosé,92.44,Soul of a Lion,"California,USA",99.7,07:30,18:00
4540,Saxum,Dessert,39.11,James Berry Vineyard Red,"California,USA",93.6,07:30,21:00
4541,Giornata,White,41.62,Fiano,"California,USA",94.4,09:00,19:00
4542,Tablas Creek,Red,27.34,Patelin de Tablas,"California,USA",94.4,08:30,21:00
4543,Caliza,Fortified,40.41,Kän-krēt Grenache,"California,USA",98.9,09:00,18:00
4544,Patrimony,White,62.77,Cabernet Sauvignon,"California,USA",96.7,07:00,19:00
4545,L'Aventure,Dessert,13.05,Estate Reserve,"California,USA",96.4,08:30,18:00
4546,Adelaida,Red,50.66,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.0,08:00,21:00
4547,Saxum,Fortified,95.84,G2 Vineyard,"California,USA",88.2,07:30,18:00
4548,Ledge Vineyards,Sparkling,90.92,Estate Grenache Blend,"California,USA",97.2,08:00,19:00
4549,J Dusi,Fortified,51.37,Paper Street Zinfandel,"California,USA",93.2,08:30,20:30
4550,Turley,Dessert,47.57,Pesenti Vineyard Zinfandel,"California,USA",96.5,08:00,20:30
4551,LXV,Fortified,91.9,Meso Cabernet Sauvignon,"California,USA",98.3,08:30,21:00
4552,Tablas Creek,Dessert,50.26,Esprit de Tablas,"California,USA",87.3,08:30,20:30
4553,J Lohr,Fortified,62.84,Cuvée St. E,"California,USA",95.2,07:30,19:00
4554,Daou,White,95.88,Soul of a Lion,"California,USA",89.4,08:30,18:00
4555,Saxum,Sparkling,83.54,James Berry Vineyard Red,"California,USA",86.2,07:00,17:00
4556,Giornata,Sparkling,88.22,Fiano,"California,USA",93.6,08:30,20:30
4557,Tablas Creek,Red,72.89,Patelin de Tablas,"California,USA",89.9,07:00,17:00
4558,Caliza,White,65.22,Kän-krēt Grenache,"California,USA",85.6,09:00,21:00
4559,Patrimony,Dessert,52.74,Cabernet Sauvignon,"California,USA",81.1,07:00,17:00
4560,L'Aventure,Rosé,84.55,Estate Reserve,"California,USA",95.0,07:00,19:00
4561,Adelaida,Rosé,49.77,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",94.4,08:30,20:30
4562,Saxum,Sparkling,42.74,G2 Vineyard,"California,USA",96.5,07:00,18:00
4563,Ledge Vineyards,White,68.71,Estate Grenache Blend,"California,USA",89.7,08:00,21:00
4564,J Dusi,Fortified,38.06,Paper Street Zinfandel,"California,USA",81.0,09:00,21:00
4565,Turley,Fortified,85.02,Pesenti Vineyard Zinfandel,"California,USA",81.6,08:00,21:00
4566,LXV,Sparkling,21.11,Meso Cabernet Sauvignon,"California,USA",90.5,09:00,17:00
4567,Tablas Creek,Sparkling,11.38,Esprit de Tablas,"California,USA",91.3,07:00,21:00
4568,J Lohr,Rosé,88.35,Cuvée St. E,"California,USA",81.5,08:30,20:30
4569,Daou,White,31.68,Soul of a Lion,"California,USA",95.7,08:00,20:30
4570,Saxum,Fortified,98.06,James Berry Vineyard Red,"California,USA",99.6,08:00,17:00
4571,Giornata,Sparkling,37.3,Fiano,"California,USA",97.0,07:00,18:00
4572,Tablas Creek,Rosé,58.71,Patelin de Tablas,"California,USA",94.2,08:30,21:00
4573,Caliza,Rosé,99.29,Kän-krēt Grenache,"California,USA",92.5,08:30,17:00
4574,Patrimony,Red,20.13,Cabernet Sauvignon,"California,USA",96.0,08:30,19:00
4575,L'Aventure,Sparkling,24.99,Estate Reserve,"California,USA",96.7,07:00,21:00
4576,Adelaida,Sparkling,63.95,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",83.6,08:30,19:00
4577,Saxum,Fortified,83.86,G2 Vineyard,"California,USA",92.2,08:30,17:00
4578,Ledge Vineyards,White,55.13,Estate Grenache Blend,"California,USA",88.5,08:30,21:00
4579,J Dusi,Fortified,59.48,Paper Street Zinfandel,"California,USA",91.7,07:30,19:00
4580,Turley,Dessert,88.94,Pesenti Vineyard Zinfandel,"California,USA",97.1,08:00,18:00
4581,LXV,Red,59.6,Meso Cabernet Sauvignon,"California,USA",99.4,08:30,17:00
4582,Tablas Creek,Dessert,53.46,Esprit de Tablas,"California,USA",97.4,07:00,20:30
4583,J Lohr,Sparkling,24.62,Cuvée St. E,"California,USA",84.8,07:00,20:30
4584,Daou,Fortified,78.85,Soul of a Lion,"California,USA",92.3,07:30,19:00
4585,Saxum,Dessert,12.3,James Berry Vineyard Red,"California,USA",94.8,08:30,20:30
4586,Giornata,Rosé,94.15,Fiano,"California,USA",99.7,08:30,20:30
4587,Tablas Creek,White,39.73,Patelin de Tablas,"California,USA",94.0,08:30,17:00
4588,Caliza,White,46.16,Kän-krēt Grenache,"California,USA",80.1,08:30,20:30
4589,Patrimony,Fortified,17.49,Cabernet Sauvignon,"California,USA",91.3,08:00,21:00
4590,L'Aventure,Fortified,82.84,Estate Reserve,"California,USA",89.0,08:00,21:00
4591,Adelaida,White,18.61,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.5,08:00,21:00
4592,Saxum,Rosé,29.51,G2 Vineyard,"California,USA",97.1,08:00,19:00
4593,Ledge Vineyards,Red,39.82,Estate Grenache Blend,"California,USA",86.7,08:00,17:00
4594,J Dusi,Red,98.11,Paper Street Zinfandel,"California,USA",94.2,08:30,19:00
4595,Turley,Sparkling,30.37,Pesenti Vineyard Zinfandel,"California,USA",84.6,09:00,17:00
4596,LXV,Red,66.05,Meso Cabernet Sauvignon,"California,USA",88.1,07:30,20:30
4597,Tablas Creek,Fortified,67.68,Esprit de Tablas,"California,USA",90.5,09:00,17:00
4598,J Lohr,Rosé,73.16,Cuvée St. E,"California,USA",82.9,08:30,19:00
4599,Daou,Sparkling,17.96,Soul of a Lion,"California,USA",88.4,09:00,21:00
4600,Saxum,Sparkling,76.24,James Berry Vineyard Red,"California,USA",90.7,07:30,21:00
4601,Giornata,Fortified,56.14,Fiano,"California,USA",88.1,07:30,19:00
4602,Tablas Creek,Sparkling,29.23,Patelin de Tablas,"California,USA",97.3,09:00,18:00
4603,Caliza,Dessert,73.3,Kän-krēt Grenache,"California,USA",86.7,07:30,19:00
4604,Patrimony,Rosé,42.06,Cabernet Sauvignon,"California,USA",84.5,08:00,18:00
4605,L'Aventure,Rosé,99.69,Estate Reserve,"California,USA",80.1,09:00,20:30
4606,Adelaida,Sparkling,13.37,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",94.3,07:30,18:00
4607,Saxum,Rosé,77.36,G2 Vineyard,"California,USA",86.1,07:30,21:00
4608,Ledge Vineyards,Fortified,64.11,Estate Grenache Blend,"California,USA",92.1,08:00,19:00
4609,J Dusi,Red,80.55,Paper Street Zinfandel,"California,USA",88.5,08:00,17:00
4610,Turley,Sparkling,82.83,Pesenti Vineyard Zinfandel,"California,USA",90.4,09:00,17:00
4611,LXV,Sparkling,60.07,Meso Cabernet Sauvignon,"California,USA",84.5,07:30,17:00
4612,Tablas Creek,Red,20.8,Esprit de Tablas,"California,USA",92.1,07:00,21:00
4613,J Lohr,Rosé,38.8,Cuvée St. E,"California,USA",99.3,08:00,17:00
4614,Daou,Sparkling,75.25,Soul of a Lion,"California,USA",84.1,08:30,20:30
4615,Saxum,Dessert,48.13,James Berry Vineyard Red,"California,USA",97.7,08:30,20:30
4616,Giornata,White,67.98,Fiano,"California,USA",87.0,09:00,19:00
4617,Tablas Creek,White,51.74,Patelin de Tablas,"California,USA",80.5,08:00,21:00
4618,Caliza,Sparkling,27.42,Kän-krēt Grenache,"California,USA",94.6,09:00,21:00
4619,Patrimony,Rosé,67.89,Cabernet Sauvignon,"California,USA",89.2,07:30,21:00
4620,L'Aventure,Fortified,77.85,Estate Reserve,"California,USA",91.5,07:00,20:30
4621,Adelaida,Sparkling,16.89,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.5,09:00,19:00
4622,Saxum,White,66.28,G2 Vineyard,"California,USA",83.8,09:00,18:00
4623,Ledge Vineyards,Sparkling,88.18,Estate Grenache Blend,"California,USA",85.6,07:30,17:00
4624,J Dusi,Dessert,57.49,Paper Street Zinfandel,"California,USA",89.4,09:00,17:00
4625,Turley,Sparkling,54.6,Pesenti Vineyard Zinfandel,"California,USA",82.3,07:00,19:00
4626,LXV,Fortified,84.72,Meso Cabernet Sauvignon,"California,USA",84.0,07:30,21:00
4627,Tablas Creek,Dessert,95.35,Esprit de Tablas,"California,USA",90.4,09:00,18:00
4628,J Lohr,Dessert,99.7,Cuvée St. E,"California,USA",99.0,07:00,21:00
4629,Daou,Fortified,33.48,Soul of a Lion,"California,USA",97.6,07:00,19:00
4630,Saxum,Fortified,47.79,James Berry Vineyard Red,"California,USA",97.1,07:00,18:00
4631,Giornata,Dessert,34.7,Fiano,"California,USA",85.0,08:30,21:00
4632,Tablas Creek,Rosé,23.67,Patelin de Tablas,"California,USA",87.1,08:00,21:00
4633,Caliza,Dessert,33.52,Kän-krēt Grenache,"California,USA",94.5,07:30,19:00
4634,Patrimony,Rosé,68.54,Cabernet Sauvignon,"California,USA",91.8,07:30,17:00
4635,L'Aventure,White,86.09,Estate Reserve,"California,USA",94.9,07:00,21:00
4636,Adelaida,White,10.5,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",94.4,09:00,17:00
4637,Saxum,White,19.52,G2 Vineyard,"California,USA",96.3,08:30,19:00
4638,Ledge Vineyards,Sparkling,58.61,Estate Grenache Blend,"California,USA",84.2,09:00,21:00
4639,J Dusi,Fortified,36.27,Paper Street Zinfandel,"California,USA",91.3,08:00,19:00
4640,Turley,Fortified,32.3,Pesenti Vineyard Zinfandel,"California,USA",85.3,08:00,17:00
4641,LXV,Red,57.91,Meso Cabernet Sauvignon,"California,USA",80.3,07:00,17:00
4642,Tablas Creek,White,99.73,Esprit de Tablas,"California,USA",97.0,08:30,21:00
4643,J Lohr,Rosé,81.68,Cuvée St. E,"California,USA",81.2,07:30,21:00
4644,Daou,Rosé,13.99,Soul of a Lion,"California,USA",92.5,09:00,17:00
4645,Saxum,Fortified,71.87,James Berry Vineyard Red,"California,USA",99.3,08:30,17:00
4646,Giornata,White,88.91,Fiano,"California,USA",92.4,07:30,20:30
4647,Tablas Creek,Rosé,58.47,Patelin de Tablas,"California,USA",83.5,08:00,18:00
4648,Caliza,Rosé,24.23,Kän-krēt Grenache,"California,USA",95.4,09:00,21:00
4649,Patrimony,White,35.63,Cabernet Sauvignon,"California,USA",94.5,07:30,17:00
4650,L'Aventure,Red,34.55,Estate Reserve,"California,USA",90.9,09:00,21:00
4651,Adelaida,Fortified,25.15,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",98.8,08:00,20:30
4652,Saxum,Fortified,96.64,G2 Vineyard,"California,USA",92.6,08:30,20:30
4653,Ledge Vineyards,Dessert,50.01,Estate Grenache Blend,"California,USA",92.4,07:00,18:00
4654,J Dusi,Dessert,70.3,Paper Street Zinfandel,"California,USA",98.5,09:00,19:00
4655,Turley,Rosé,53.77,Pesenti Vineyard Zinfandel,"California,USA",94.0,07:30,19:00
4656,LXV,Red,13.95,Meso Cabernet Sauvignon,"California,USA",96.2,08:30,20:30
4657,Tablas Creek,Red,88.53,Esprit de Tablas,"California,USA",86.9,07:00,21:00
4658,J Lohr,Red,31.94,Cuvée St. E,"California,USA",91.6,08:30,18:00
4659,Daou,Sparkling,29.4,Soul of a Lion,"California,USA",89.1,07:30,18:00
4660,Saxum,White,95.24,James Berry Vineyard Red,"California,USA",83.3,09:00,20:30
4661,Giornata,Sparkling,79.92,Fiano,"California,USA",86.5,08:30,20:30
4662,Tablas Creek,Sparkling,55.57,Patelin de Tablas,"California,USA",83.0,07:30,19:00
4663,Caliza,Red,39.08,Kän-krēt Grenache,"California,USA",97.8,08:00,21:00
4664,Patrimony,Red,98.03,Cabernet Sauvignon,"California,USA",97.5,07:30,20:30
4665,L'Aventure,Red,38.29,Estate Reserve,"California,USA",96.7,07:00,19:00
4666,Adelaida,White,38.71,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.9,09:00,17:00
4667,Saxum,Sparkling,24.11,G2 Vineyard,"California,USA",81.2,09:00,17:00
4668,Ledge Vineyards,Sparkling,30.96,Estate Grenache Blend,"California,USA",88.9,07:00,19:00
4669,J Dusi,Red,17.49,Paper Street Zinfandel,"California,USA",80.9,08:30,18:00
4670,Turley,Rosé,42.95,Pesenti Vineyard Zinfandel,"California,USA",87.1,07:30,18:00
4671,LXV,Dessert,74.82,Meso Cabernet Sauvignon,"California,USA",82.2,08:00,20:30
4672,Tablas Creek,Red,87.47,Esprit de Tablas,"California,USA",99.1,08:30,21:00
4673,J Lohr,Red,55.41,Cuvée St. E,"California,USA",82.2,09:00,20:30
4674,Daou,Rosé,35.17,Soul of a Lion,"California,USA",85.4,09:00,18:00
4675,Saxum,White,80.44,James Berry Vineyard Red,"California,USA",93.1,09:00,20:30
4676,Giornata,White,97.43,Fiano,"California,USA",99.6,07:30,17:00
4677,Tablas Creek,Fortified,64.88,Patelin de Tablas,"California,USA",87.5,08:30,19:00
4678,Caliza,Sparkling,50.65,Kän-krēt Grenache,"California,USA",87.9,08:30,17:00
4679,Patrimony,Red,26.45,Cabernet Sauvignon,"California,USA",97.4,08:30,19:00
4680,L'Aventure,Red,50.37,Estate Reserve,"California,USA",82.8,09:00,19:00
4681,Adelaida,Fortified,21.22,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.5,09:00,17:00
4682,Saxum,Dessert,36.19,G2 Vineyard,"California,USA",84.5,08:00,20:30
4683,Ledge Vineyards,Dessert,98.88,Estate Grenache Blend,"California,USA",86.8,08:00,18:00
4684,J Dusi,Rosé,77.2,Paper Street Zinfandel,"California,USA",88.3,08:30,17:00
4685,Turley,Fortified,85.62,Pesenti Vineyard Zinfandel,"California,USA",83.9,09:00,20:30
4686,LXV,Red,36.06,Meso Cabernet Sauvignon,"California,USA",83.0,09:00,17:00
4687,Tablas Creek,Dessert,74.14,Esprit de Tablas,"California,USA",91.4,08:30,20:30
4688,J Lohr,Fortified,77.76,Cuvée St. E,"California,USA",83.8,09:00,17:00
4689,Daou,White,24.74,Soul of a Lion,"California,USA",80.8,08:30,17:00
4690,Saxum,Rosé,73.9,James Berry Vineyard Red,"California,USA",83.6,07:00,21:00
4691,Giornata,Fortified,20.91,Fiano,"California,USA",90.8,08:30,18:00
4692,Tablas Creek,Red,61.74,Patelin de Tablas,"California,USA",98.1,07:30,18:00
4693,Caliza,Sparkling,54.54,Kän-krēt Grenache,"California,USA",83.5,09:00,17:00
4694,Patrimony,Dessert,18.21,Cabernet Sauvignon,"California,USA",83.5,09:00,20:30
4695,L'Aventure,Red,50.69,Estate Reserve,"California,USA",93.4,07:00,20:30
4696,Adelaida,Red,89.49,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",95.4,08:30,18:00
4697,Saxum,Fortified,88.12,G2 Vineyard,"California,USA",84.8,07:30,19:00
4698,Ledge Vineyards,Red,47.93,Estate Grenache Blend,"California,USA",90.1,08:30,21:00
4699,J Dusi,White,28.14,Paper Street Zinfandel,"California,USA",84.4,08:30,19:00
4700,Turley,Sparkling,62.72,Pesenti Vineyard Zinfandel,"California,USA",86.9,08:00,17:00
4701,LXV,Red,68.74,Meso Cabernet Sauvignon,"California,USA",93.0,07:30,17:00
4702,Tablas Creek,Dessert,42.86,Esprit de Tablas,"California,USA",88.4,07:30,20:30
4703,J Lohr,Dessert,76.04,Cuvée St. E,"California,USA",93.5,08:30,19:00
4704,Daou,Sparkling,49.76,Soul of a Lion,"California,USA",93.4,09:00,21:00
4705,Saxum,Rosé,94.68,James Berry Vineyard Red,"California,USA",94.3,08:00,17:00
4706,Giornata,Rosé,41.52,Fiano,"California,USA",82.9,08:00,21:00
4707,Tablas Creek,Sparkling,48.17,Patelin de Tablas,"California,USA",85.6,07:00,19:00
4708,Caliza,Red,68.17,Kän-krēt Grenache,"California,USA",82.8,08:00,20:30
4709,Patrimony,Fortified,57.51,Cabernet Sauvignon,"California,USA",93.2,08:30,19:00
4710,L'Aventure,White,92.5,Estate Reserve,"California,USA",91.5,07:00,21:00
4711,Adelaida,Dessert,25.76,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.4,09:00,17:00
4712,Saxum,Sparkling,28.84,G2 Vineyard,"California,USA",88.1,08:00,19:00
4713,Ledge Vineyards,Rosé,83.14,Estate Grenache Blend,"California,USA",91.4,09:00,18:00
4714,J Dusi,Sparkling,86.04,Paper Street Zinfandel,"California,USA",87.4,07:00,20:30
4715,Turley,Sparkling,45.38,Pesenti Vineyard Zinfandel,"California,USA",85.7,07:00,17:00
4716,LXV,White,13.81,Meso Cabernet Sauvignon,"California,USA",98.9,07:00,20:30
4717,Tablas Creek,Fortified,45.59,Esprit de Tablas,"California,USA",81.0,09:00,19:00
4718,J Lohr,Rosé,29.63,Cuvée St. E,"California,USA",90.3,08:00,20:30
4719,Daou,Rosé,84.43,Soul of a Lion,"California,USA",98.4,07:30,17:00
4720,Saxum,White,36.06,James Berry Vineyard Red,"California,USA",88.2,08:30,20:30
4721,Giornata,White,53.36,Fiano,"California,USA",83.2,08:30,19:00
4722,Tablas Creek,Dessert,44.2,Patelin de Tablas,"California,USA",94.3,08:30,21:00
4723,Caliza,Dessert,99.49,Kän-krēt Grenache,"California,USA",96.6,07:00,21:00
4724,Patrimony,Fortified,17.38,Cabernet Sauvignon,"California,USA",97.0,08:00,17:00
4725,L'Aventure,White,82.25,Estate Reserve,"California,USA",88.3,08:00,17:00
4726,Adelaida,White,98.8,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.1,07:00,18:00
4727,Saxum,Rosé,36.43,G2 Vineyard,"California,USA",90.9,07:00,17:00
4728,Ledge Vineyards,Fortified,59.3,Estate Grenache Blend,"California,USA",93.5,08:00,17:00
4729,J Dusi,Fortified,41.76,Paper Street Zinfandel,"California,USA",96.7,08:30,20:30
4730,Turley,White,66.44,Pesenti Vineyard Zinfandel,"California,USA",86.6,08:30,21:00
4731,LXV,Red,69.42,Meso Cabernet Sauvignon,"California,USA",88.0,08:30,21:00
4732,Tablas Creek,Fortified,51.23,Esprit de Tablas,"California,USA",93.5,08:00,18:00
4733,J Lohr,White,77.65,Cuvée St. E,"California,USA",85.7,08:00,17:00
4734,Daou,Sparkling,37.72,Soul of a Lion,"California,USA",97.6,08:00,18:00
4735,Saxum,Rosé,82.41,James Berry Vineyard Red,"California,USA",97.5,09:00,21:00
4736,Giornata,Rosé,43.83,Fiano,"California,USA",94.7,08:30,21:00
4737,Tablas Creek,Dessert,72.21,Patelin de Tablas,"California,USA",91.5,07:30,18:00
4738,Caliza,Dessert,11.64,Kän-krēt Grenache,"California,USA",87.5,07:30,21:00
