Resturant id,Wine Name,Wine Type,Wine Price,Company Name,Location,Tasting Score
3059,Patrimony,Dessert,52.63,Cabernet Sauvignon,"California,USA",89.9
3060,L'Aventure,Sparkling,81.08,Estate Reserve,"California,USA",86.3
3061,Adelaida,White,75.61,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.1
3062,Saxum,Sparkling,52.48,G2 Vineyard,"California,USA",83.5
3063,Ledge Vineyards,Fortified,19.82,Estate Grenache Blend,"California,USA",83.1
3064,J Dusi,Dessert,26.7,Paper Street Zinfandel,"California,USA",89.7
3065,Turley,Red,16.63,Pesenti Vineyard Zinfandel,"California,USA",83.5
3066,LXV,Sparkling,65.39,Meso Cabernet Sauvignon,"California,USA",82.7
3067,Tablas Creek,Sparkling,82.73,Esprit de Tablas,"California,USA",99.2
3068,J Lohr,Rosé,65.76,Cuvée St. E,"California,USA",99.8
3069,Daou,Sparkling,71.98,Soul of a Lion,"California,USA",84.1
3070,Saxum,White,77.54,James Berry Vineyard Red,"California,USA",80.3
3071,Giornata,White,85.02,Fiano,"California,USA",89.5
3072,Tablas Creek,White,80.04,Patelin de Tablas,"California,USA",91.0
3073,Caliza,Fortified,81.59,Kän-krēt Grenache,"California,USA",94.6
3074,Patrimony,Rosé,56.13,Cabernet Sauvignon,"California,USA",98.3
3075,L'Aventure,Fortified,95.71,Estate Reserve,"California,USA",90.6
3076,Adelaida,White,42.32,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.5
3077,Saxum,Rosé,81.37,G2 Vineyard,"California,USA",81.5
3078,Ledge Vineyards,Sparkling,29.5,Estate Grenache Blend,"California,USA",93.4
3079,J Dusi,Sparkling,58.43,Paper Street Zinfandel,"California,USA",80.1
3080,Turley,Fortified,61.55,Pesenti Vineyard Zinfandel,"California,USA",82.9
3081,LXV,Dessert,18.59,Meso Cabernet Sauvignon,"California,USA",88.9
3082,Tablas Creek,Sparkling,43.52,Esprit de Tablas,"California,USA",87.1
3083,J Lohr,Fortified,74.11,Cuvée St. E,"California,USA",90.9
3084,Daou,Red,96.15,Soul of a Lion,"California,USA",91.4
3085,Saxum,Rosé,19.61,James Berry Vineyard Red,"California,USA",99.7
3086,Giornata,Fortified,72.26,Fiano,"California,USA",99.3
3087,Tablas Creek,Dessert,71.54,Patelin de Tablas,"California,USA",92.8
3088,Caliza,Rosé,50.27,Kän-krēt Grenache,"California,USA",97.7
3089,Patrimony,Red,12.2,Cabernet Sauvignon,"California,USA",82.2
3090,L'Aventure,Fortified,68.08,Estate Reserve,"California,USA",83.8
3091,Adelaida,Sparkling,28.78,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.1
3092,Saxum,Sparkling,21.82,G2 Vineyard,"California,USA",97.9
3093,Ledge Vineyards,Rosé,64.14,Estate Grenache Blend,"California,USA",94.0
3094,J Dusi,Dessert,99.26,Paper Street Zinfandel,"California,USA",82.6
3095,Turley,Rosé,30.81,Pesenti Vineyard Zinfandel,"California,USA",95.7
3096,LXV,Sparkling,94.9,Meso Cabernet Sauvignon,"California,USA",83.3
3097,Tablas Creek,Sparkling,43.52,Esprit de Tablas,"California,USA",91.0
3098,J Lohr,Rosé,63.8,Cuvée St. E,"California,USA",82.3
3099,Daou,Fortified,60.15,Soul of a Lion,"California,USA",86.9
3100,Saxum,Dessert,84.14,James Berry Vineyard Red,"California,USA",97.3
3101,Giornata,Fortified,55.11,Fiano,"California,USA",84.8
3102,Tablas Creek,Sparkling,51.36,Patelin de Tablas,"California,USA",88.8
3103,Caliza,Rosé,12.19,Kän-krēt Grenache,"California,USA",93.1
3104,Patrimony,Sparkling,63.83,Cabernet Sauvignon,"California,USA",82.8
3105,L'Aventure,Fortified,35.3,Estate Reserve,"California,USA",96.9
3106,Adelaida,Dessert,94.72,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",81.3
3107,Saxum,White,64.51,G2 Vineyard,"California,USA",91.2
3108,Ledge Vineyards,Fortified,98.92,Estate Grenache Blend,"California,USA",89.0
3109,J Dusi,Sparkling,83.27,Paper Street Zinfandel,"California,USA",86.5
3110,Turley,Rosé,51.53,Pesenti Vineyard Zinfandel,"California,USA",98.1
3111,LXV,Sparkling,29.88,Meso Cabernet Sauvignon,"California,USA",90.2
3112,Tablas Creek,Rosé,55.52,Esprit de Tablas,"California,USA",82.4
3113,J Lohr,Dessert,97.45,Cuvée St. E,"California,USA",90.8
3114,Daou,Red,43.13,Soul of a Lion,"California,USA",88.8
3115,Saxum,Red,81.44,James Berry Vineyard Red,"California,USA",84.9
3116,Giornata,Red,10.53,Fiano,"California,USA",94.0
3117,Tablas Creek,Sparkling,24.13,Patelin de Tablas,"California,USA",94.1
3118,Caliza,Sparkling,75.93,Kän-krēt Grenache,"California,USA",81.5
3119,Patrimony,Rosé,93.54,Cabernet Sauvignon,"California,USA",86.0
3120,L'Aventure,Rosé,89.87,Estate Reserve,"California,USA",85.0
3121,Adelaida,Sparkling,28.52,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.3
3122,Saxum,Sparkling,15.46,G2 Vineyard,"California,USA",94.6
3123,Ledge Vineyards,White,91.18,Estate Grenache Blend,"California,USA",87.8
3124,J Dusi,Rosé,19.88,Paper Street Zinfandel,"California,USA",87.8
3125,Turley,Sparkling,67.34,Pesenti Vineyard Zinfandel,"California,USA",89.9
3126,LXV,Sparkling,67.52,Meso Cabernet Sauvignon,"California,USA",99.8
3127,Tablas Creek,Red,42.01,Esprit de Tablas,"California,USA",80.8
3128,J Lohr,Dessert,49.72,Cuvée St. E,"California,USA",87.7
3129,Daou,Red,67.16,Soul of a Lion,"California,USA",93.6
3130,Saxum,Rosé,14.36,James Berry Vineyard Red,"California,USA",85.3
3131,Giornata,Rosé,62.5,Fiano,"California,USA",86.3
3132,Tablas Creek,Red,72.31,Patelin de Tablas,"California,USA",80.6
3133,Caliza,Fortified,53.52,Kän-krēt Grenache,"California,USA",83.0
3134,Patrimony,Fortified,52.82,Cabernet Sauvignon,"California,USA",90.2
3135,L'Aventure,Fortified,10.51,Estate Reserve,"California,USA",93.8
3136,Adelaida,White,21.74,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",99.1
3137,Saxum,Dessert,72.84,G2 Vineyard,"California,USA",83.1
3138,Ledge Vineyards,Fortified,29.22,Estate Grenache Blend,"California,USA",97.6
3139,J Dusi,White,52.91,Paper Street Zinfandel,"California,USA",85.9
3140,Turley,Sparkling,18.45,Pesenti Vineyard Zinfandel,"California,USA",95.3
3141,LXV,Sparkling,45.03,Meso Cabernet Sauvignon,"California,USA",88.2
3142,Tablas Creek,Dessert,62.04,Esprit de Tablas,"California,USA",95.2
3143,J Lohr,Red,36.86,Cuvée St. E,"California,USA",88.3
3144,Daou,Dessert,21.45,Soul of a Lion,"California,USA",99.8
3145,Saxum,Red,59.63,James Berry Vineyard Red,"California,USA",87.1
3146,Giornata,Sparkling,85.31,Fiano,"California,USA",96.6
3147,Tablas Creek,Dessert,35.63,Patelin de Tablas,"California,USA",83.2
3148,Caliza,Dessert,68.64,Kän-krēt Grenache,"California,USA",91.7
3149,Patrimony,Rosé,51.73,Cabernet Sauvignon,"California,USA",87.2
3150,L'Aventure,White,16.55,Estate Reserve,"California,USA",93.3
3151,Adelaida,Rosé,78.26,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.5
3152,Saxum,Dessert,93.32,G2 Vineyard,"California,USA",87.9
3153,Ledge Vineyards,Dessert,70.59,Estate Grenache Blend,"California,USA",82.7
3154,J Dusi,Red,95.01,Paper Street Zinfandel,"California,USA",92.9
3155,Turley,Dessert,54.4,Pesenti Vineyard Zinfandel,"California,USA",80.6
3156,LXV,Sparkling,91.23,Meso Cabernet Sauvignon,"California,USA",94.2
3157,Tablas Creek,Sparkling,41.47,Esprit de Tablas,"California,USA",86.2
3158,J Lohr,White,90.15,Cuvée St. E,"California,USA",82.2
3159,Daou,White,31.06,Soul of a Lion,"California,USA",95.9
3160,Saxum,Rosé,94.62,James Berry Vineyard Red,"California,USA",95.1
3161,Giornata,Dessert,87.34,Fiano,"California,USA",91.4
3162,Tablas Creek,Red,42.88,Patelin de Tablas,"California,USA",82.3
3163,Caliza,Sparkling,22.07,Kän-krēt Grenache,"California,USA",95.4
3164,Patrimony,Rosé,87.89,Cabernet Sauvignon,"California,USA",83.7
3165,L'Aventure,Rosé,17.66,Estate Reserve,"California,USA",83.7
3166,Adelaida,Dessert,82.19,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.9
3167,Saxum,White,17.47,G2 Vineyard,"California,USA",93.6
3168,Ledge Vineyards,Fortified,54.16,Estate Grenache Blend,"California,USA",93.8
3169,J Dusi,Rosé,15.94,Paper Street Zinfandel,"California,USA",87.3
3170,Turley,White,68.46,Pesenti Vineyard Zinfandel,"California,USA",96.4
3171,LXV,Rosé,90.55,Meso Cabernet Sauvignon,"California,USA",83.6
3172,Tablas Creek,Red,49.87,Esprit de Tablas,"California,USA",96.3
3173,J Lohr,Rosé,33.93,Cuvée St. E,"California,USA",81.2
3174,Daou,Fortified,57.65,Soul of a Lion,"California,USA",99.1
3175,Saxum,Sparkling,58.01,James Berry Vineyard Red,"California,USA",84.2
3176,Giornata,Red,65.85,Fiano,"California,USA",94.6
3177,Tablas Creek,Red,77.73,Patelin de Tablas,"California,USA",80.3
3178,Caliza,Fortified,33.8,Kän-krēt Grenache,"California,USA",84.7
3179,Patrimony,Fortified,29.89,Cabernet Sauvignon,"California,USA",91.1
3180,L'Aventure,Rosé,99.68,Estate Reserve,"California,USA",93.9
3181,Adelaida,Sparkling,88.5,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",84.5
3182,Saxum,Red,92.14,G2 Vineyard,"California,USA",95.2
3183,Ledge Vineyards,Sparkling,95.3,Estate Grenache Blend,"California,USA",88.6
3184,J Dusi,Red,26.63,Paper Street Zinfandel,"California,USA",88.3
3185,Turley,Dessert,67.3,Pesenti Vineyard Zinfandel,"California,USA",85.7
3186,LXV,Sparkling,37.96,Meso Cabernet Sauvignon,"California,USA",89.7
3187,Tablas Creek,Rosé,18.14,Esprit de Tablas,"California,USA",90.5
3188,J Lohr,Fortified,71.23,Cuvée St. E,"California,USA",90.2
3189,Daou,Rosé,18.97,Soul of a Lion,"California,USA",91.1
3190,Saxum,Red,44.16,James Berry Vineyard Red,"California,USA",97.0
3191,Giornata,Dessert,55.66,Fiano,"California,USA",91.2
3192,Tablas Creek,Dessert,13.18,Patelin de Tablas,"California,USA",94.7
3193,Caliza,Sparkling,54.83,Kän-krēt Grenache,"California,USA",84.9
3194,Patrimony,White,80.87,Cabernet Sauvignon,"California,USA",84.6
3195,L'Aventure,Fortified,23.25,Estate Reserve,"California,USA",97.6
3196,Adelaida,Sparkling,96.85,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.6
3197,Saxum,Sparkling,51.64,G2 Vineyard,"California,USA",86.7
3198,Ledge Vineyards,Sparkling,86.01,Estate Grenache Blend,"California,USA",92.1
3199,J Dusi,Sparkling,24.68,Paper Street Zinfandel,"California,USA",82.9
3200,Turley,Fortified,94.61,Pesenti Vineyard Zinfandel,"California,USA",98.8
3201,LXV,Sparkling,19.7,Meso Cabernet Sauvignon,"California,USA",88.2
3202,Tablas Creek,Sparkling,75.91,Esprit de Tablas,"California,USA",95.7
3203,J Lohr,Red,82.13,Cuvée St. E,"California,USA",84.3
3204,Daou,Dessert,48.2,Soul of a Lion,"California,USA",83.7
3205,Saxum,Rosé,47.17,James Berry Vineyard Red,"California,USA",89.8
3206,Giornata,White,85.6,Fiano,"California,USA",95.8
3207,Tablas Creek,Fortified,29.16,Patelin de Tablas,"California,USA",96.9
3208,Caliza,Rosé,90.94,Kän-krēt Grenache,"California,USA",85.4
3209,Patrimony,Sparkling,20.52,Cabernet Sauvignon,"California,USA",92.9
3210,L'Aventure,Red,70.56,Estate Reserve,"California,USA",82.0
3211,Adelaida,Red,11.17,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.2
3212,Saxum,Red,61.6,G2 Vineyard,"California,USA",83.0
3213,Ledge Vineyards,Rosé,11.03,Estate Grenache Blend,"California,USA",94.2
3214,J Dusi,Sparkling,42.19,Paper Street Zinfandel,"California,USA",88.6
3215,Turley,Dessert,13.91,Pesenti Vineyard Zinfandel,"California,USA",98.3
3216,LXV,Dessert,17.06,Meso Cabernet Sauvignon,"California,USA",82.6
3217,Tablas Creek,White,57.49,Esprit de Tablas,"California,USA",90.5
3218,J Lohr,Dessert,47.05,Cuvée St. E,"California,USA",96.9
3219,Daou,Sparkling,29.65,Soul of a Lion,"California,USA",93.7
3220,Saxum,White,45.6,James Berry Vineyard Red,"California,USA",95.4
3221,Giornata,Dessert,84.15,Fiano,"California,USA",87.9
3222,Tablas Creek,Dessert,35.48,Patelin de Tablas,"California,USA",92.8
3223,Caliza,Fortified,49.17,Kän-krēt Grenache,"California,USA",86.2
3224,Patrimony,Dessert,14.21,Cabernet Sauvignon,"California,USA",87.9
3225,L'Aventure,Rosé,62.02,Estate Reserve,"California,USA",89.3
3226,Adelaida,Sparkling,99.92,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.6
3227,Saxum,Fortified,69.26,G2 Vineyard,"California,USA",95.3
3228,Ledge Vineyards,Sparkling,81.71,Estate Grenache Blend,"California,USA",84.1
3229,J Dusi,Red,20.54,Paper Street Zinfandel,"California,USA",81.5
3230,Turley,White,81.27,Pesenti Vineyard Zinfandel,"California,USA",97.4
3231,LXV,Fortified,21.94,Meso Cabernet Sauvignon,"California,USA",85.7
3232,Tablas Creek,Fortified,53.63,Esprit de Tablas,"California,USA",81.7
3233,J Lohr,Dessert,62.61,Cuvée St. E,"California,USA",99.1
3234,Daou,Red,48.89,Soul of a Lion,"California,USA",91.1
3235,Saxum,Sparkling,55.8,James Berry Vineyard Red,"California,USA",89.6
3236,Giornata,Red,33.21,Fiano,"California,USA",82.4
3237,Tablas Creek,Dessert,36.16,Patelin de Tablas,"California,USA",90.2
3238,Caliza,Rosé,51.04,Kän-krēt Grenache,"California,USA",99.4
3239,Patrimony,Rosé,40.19,Cabernet Sauvignon,"California,USA",90.7
3240,L'Aventure,Red,48.28,Estate Reserve,"California,USA",80.6
3241,Adelaida,White,92.77,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",84.3
3242,Saxum,Rosé,65.54,G2 Vineyard,"California,USA",89.2
3243,Ledge Vineyards,Rosé,23.93,Estate Grenache Blend,"California,USA",91.2
3244,J Dusi,Red,40.35,Paper Street Zinfandel,"California,USA",96.5
3245,Turley,Rosé,64.59,Pesenti Vineyard Zinfandel,"California,USA",92.9
3246,LXV,Sparkling,87.77,Meso Cabernet Sauvignon,"California,USA",97.8
3247,Tablas Creek,Fortified,33.95,Esprit de Tablas,"California,USA",93.5
3248,J Lohr,White,72.74,Cuvée St. E,"California,USA",83.2
3249,Daou,White,28.6,Soul of a Lion,"California,USA",84.3
3250,Saxum,Fortified,28.42,James Berry Vineyard Red,"California,USA",83.5
3251,Giornata,Rosé,38.8,Fiano,"California,USA",91.9
3252,Tablas Creek,Fortified,15.08,Patelin de Tablas,"California,USA",91.6
3253,Caliza,Fortified,28.0,Kän-krēt Grenache,"California,USA",93.0
3254,Patrimony,Dessert,85.9,Cabernet Sauvignon,"California,USA",93.9
3255,L'Aventure,Sparkling,49.44,Estate Reserve,"California,USA",97.5
3256,Adelaida,Fortified,32.51,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",90.2
3257,Saxum,Rosé,12.57,G2 Vineyard,"California,USA",86.7
3258,Ledge Vineyards,Sparkling,46.86,Estate Grenache Blend,"California,USA",91.7
3259,J Dusi,Sparkling,71.57,Paper Street Zinfandel,"California,USA",94.1
3260,Turley,Red,83.71,Pesenti Vineyard Zinfandel,"California,USA",88.7
3261,LXV,Fortified,12.5,Meso Cabernet Sauvignon,"California,USA",97.1
3262,Tablas Creek,Fortified,57.96,Esprit de Tablas,"California,USA",82.2
3263,J Lohr,White,81.24,Cuvée St. E,"California,USA",81.1
3264,Daou,Sparkling,65.11,Soul of a Lion,"California,USA",90.3
3265,Saxum,Rosé,21.88,James Berry Vineyard Red,"California,USA",99.4
3266,Giornata,Fortified,55.28,Fiano,"California,USA",81.2
3267,Tablas Creek,Dessert,79.71,Patelin de Tablas,"California,USA",86.3
3268,Caliza,Red,47.92,Kän-krēt Grenache,"California,USA",87.6
3269,Patrimony,Rosé,66.17,Cabernet Sauvignon,"California,USA",95.6
3270,L'Aventure,Fortified,25.12,Estate Reserve,"California,USA",96.8
3271,Adelaida,White,84.99,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.3
3272,Saxum,Rosé,74.04,G2 Vineyard,"California,USA",93.3
3273,Ledge Vineyards,Dessert,15.97,Estate Grenache Blend,"California,USA",81.2
3274,J Dusi,Sparkling,53.83,Paper Street Zinfandel,"California,USA",87.8
3275,Turley,Rosé,79.3,Pesenti Vineyard Zinfandel,"California,USA",81.8
3276,LXV,Sparkling,13.05,Meso Cabernet Sauvignon,"California,USA",90.9
3277,Tablas Creek,Fortified,93.12,Esprit de Tablas,"California,USA",89.3
3278,J Lohr,Sparkling,54.24,Cuvée St. E,"California,USA",83.0
3279,Daou,Dessert,67.79,Soul of a Lion,"California,USA",92.6
3280,Saxum,Dessert,69.35,James Berry Vineyard Red,"California,USA",85.0
3281,Giornata,Dessert,97.73,Fiano,"California,USA",84.3
3282,Tablas Creek,Rosé,39.33,Patelin de Tablas,"California,USA",95.8
3283,Caliza,Dessert,58.4,Kän-krēt Grenache,"California,USA",83.6
3284,Patrimony,Red,29.68,Cabernet Sauvignon,"California,USA",96.4
3285,L'Aventure,White,96.02,Estate Reserve,"California,USA",85.5
3286,Adelaida,Sparkling,18.6,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",85.8
3287,Saxum,White,77.45,G2 Vineyard,"California,USA",88.1
3288,Ledge Vineyards,Red,52.27,Estate Grenache Blend,"California,USA",81.1
3289,J Dusi,Rosé,80.96,Paper Street Zinfandel,"California,USA",91.1
3290,Turley,Rosé,37.21,Pesenti Vineyard Zinfandel,"California,USA",81.3
3291,LXV,Red,98.52,Meso Cabernet Sauvignon,"California,USA",84.5
3292,Tablas Creek,Fortified,90.64,Esprit de Tablas,"California,USA",95.1
3293,J Lohr,Fortified,86.37,Cuvée St. E,"California,USA",84.3
3294,Daou,Fortified,60.33,Soul of a Lion,"California,USA",82.1
3295,Saxum,Dessert,76.5,James Berry Vineyard Red,"California,USA",97.1
3296,Giornata,Red,62.18,Fiano,"California,USA",84.4
3297,Tablas Creek,Red,36.8,Patelin de Tablas,"California,USA",94.2
3298,Caliza,White,69.17,Kän-krēt Grenache,"California,USA",97.4
3299,Patrimony,Fortified,95.8,Cabernet Sauvignon,"California,USA",91.5
3300,L'Aventure,Sparkling,83.76,Estate Reserve,"California,USA",85.0
3301,Adelaida,Dessert,52.86,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",91.2
3302,Saxum,Fortified,11.51,G2 Vineyard,"California,USA",85.4
3303,Ledge Vineyards,Rosé,30.3,Estate Grenache Blend,"California,USA",86.7
3304,J Dusi,Sparkling,11.5,Paper Street Zinfandel,"California,USA",89.5
3305,Turley,Dessert,69.97,Pesenti Vineyard Zinfandel,"California,USA",81.9
3306,LXV,Red,76.58,Meso Cabernet Sauvignon,"California,USA",97.1
3307,Tablas Creek,Red,13.7,Esprit de Tablas,"California,USA",81.4
3308,J Lohr,Red,50.41,Cuvée St. E,"California,USA",97.7
3309,Daou,Red,80.34,Soul of a Lion,"California,USA",94.2
3310,Saxum,Fortified,51.78,James Berry Vineyard Red,"California,USA",98.0
3311,Giornata,Fortified,73.02,Fiano,"California,USA",88.4
3312,Tablas Creek,Fortified,77.73,Patelin de Tablas,"California,USA",89.9
3313,Caliza,Red,77.87,Kän-krēt Grenache,"California,USA",85.8
3314,Patrimony,Dessert,94.31,Cabernet Sauvignon,"California,USA",81.5
3315,L'Aventure,Fortified,21.64,Estate Reserve,"California,USA",95.5
3316,Adelaida,Dessert,41.5,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.0
3317,Saxum,Fortified,29.14,G2 Vineyard,"California,USA",81.4
3318,Ledge Vineyards,Dessert,30.38,Estate Grenache Blend,"California,USA",81.9
3319,J Dusi,Dessert,36.75,Paper Street Zinfandel,"California,USA",94.3
3320,Turley,Sparkling,13.05,Pesenti Vineyard Zinfandel,"California,USA",94.4
3321,LXV,Red,68.64,Meso Cabernet Sauvignon,"California,USA",93.1
3322,Tablas Creek,Fortified,37.27,Esprit de Tablas,"California,USA",83.4
3323,J Lohr,White,13.71,Cuvée St. E,"California,USA",93.2
3324,Daou,Sparkling,80.41,Soul of a Lion,"California,USA",84.5
3325,Saxum,Rosé,25.5,James Berry Vineyard Red,"California,USA",81.9
3326,Giornata,Sparkling,47.98,Fiano,"California,USA",91.3
3327,Tablas Creek,Dessert,19.92,Patelin de Tablas,"California,USA",83.6
3328,Caliza,Dessert,23.04,Kän-krēt Grenache,"California,USA",90.9
3329,Patrimony,Red,61.66,Cabernet Sauvignon,"California,USA",96.5
3330,L'Aventure,Rosé,18.02,Estate Reserve,"California,USA",96.1
3331,Adelaida,Red,41.64,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",96.2
3332,Saxum,Sparkling,54.91,G2 Vineyard,"California,USA",89.7
3333,Ledge Vineyards,Red,59.71,Estate Grenache Blend,"California,USA",85.1
3334,J Dusi,Sparkling,31.7,Paper Street Zinfandel,"California,USA",88.9
3335,Turley,Rosé,36.43,Pesenti Vineyard Zinfandel,"California,USA",85.8
3336,LXV,Sparkling,46.75,Meso Cabernet Sauvignon,"California,USA",97.9
3337,Tablas Creek,Rosé,41.89,Esprit de Tablas,"California,USA",96.4
3338,J Lohr,Sparkling,31.06,Cuvée St. E,"California,USA",84.1
3339,Daou,Rosé,10.06,Soul of a Lion,"California,USA",97.1
3340,Saxum,Fortified,25.67,James Berry Vineyard Red,"California,USA",95.1
3341,Giornata,Red,41.52,Fiano,"California,USA",83.8
3342,Tablas Creek,Rosé,51.41,Patelin de Tablas,"California,USA",81.5
3343,Caliza,Fortified,29.65,Kän-krēt Grenache,"California,USA",88.7
3344,Patrimony,White,35.49,Cabernet Sauvignon,"California,USA",86.1
3345,L'Aventure,Dessert,74.43,Estate Reserve,"California,USA",96.7
3346,Adelaida,Red,63.37,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",85.2
3347,Saxum,Fortified,61.61,G2 Vineyard,"California,USA",98.6
3348,Ledge Vineyards,Fortified,74.91,Estate Grenache Blend,"California,USA",83.0
3349,J Dusi,Sparkling,66.84,Paper Street Zinfandel,"California,USA",81.6
